crossroad,veics
39,F
109,C
81,B
16,I
13,A
101,D
11,H
95,F
91,C
68,B
71,I
87,G
77,A
82,D
22,H
26,F
103,B
56,I
110,G
5,D
115,H
8,F
3,C
106,B
117,I
72,G
48,A
118,D
108,H
75,F
86,C
54,B
92,I
65,G
32,A
41,D
7,H
62,F
59,C
90,I
52,G
99,A
18,D
9,H
44,F
39,C
81,E
27,I
112,G
23,A
53,H
64,F
95,C
40,E
21,I
88,G
113,A
77,D
89,H
14,F
106,C
103,E
107,I
68,A
30,H
98,F
26,C
11,E
116,I
101,G
1,A
4,H
10,F
75,C
59,B
63,I
5,G
54,A
49,D
24,H
50,F
62,C
57,I
41,G
37,A
74,H
111,F
95,B
8,I
108,G
32,D
110,H
86,F
93,I
84,G
113,D
43,H
16,F
35,C
11,B
44,I
79,G
59,A
76,D
70,H
40,F
98,C
10,E
26,B
17,I
18,G
34,A
52,H
117,F
104,C
14,I
30,G
95,A
68,D
80,H
106,F
111,C
49,E
62,B
100,I
12,G
73,A
1,D
88,H
90,F
50,I
20,G
11,A
85,D
66,H
35,F
16,C
9,I
77,G
26,A
54,D
47,H
21,F
2,C
28,I
4,G
84,D
27,H
57,F
38,C
98,B
86,I
32,G
62,A
10,D
25,H
93,F
117,C
34,B
53,I
115,G
109,A
79,D
5,H
6,F
90,C
76,E
60,I
113,G
3,A
37,D
61,H
42,F
104,B
102,I
24,G
39,A
13,D
33,H
78,F
85,E
96,I
68,G
0,A
12,D
116,H
114,F
21,C
47,E
29,I
1,G
98,A
20,D
45,H
15,F
34,C
19,I
7,G
36,A
115,D
41,H
17,F
57,C
25,E
2,B
55,I
70,G
84,A
73,D
83,H
51,F
93,C
6,E
38,B
89,I
23,G
79,A
109,D
63,H
49,F
42,E
90,B
74,I
54,G
75,A
112,D
8,H
9,F
78,E
47,B
65,I
80,G
72,A
3,D
77,H
76,F
114,E
21,B
110,I
56,G
12,A
24,D
44,H
87,F
48,C
61,E
106,I
92,G
58,A
7,D
100,H
53,F
99,C
15,E
25,B
52,I
59,G
104,A
6,D
32,H
34,F
17,C
13,E
0,B
91,I
43,G
111,A
39,D
113,H
29,F
49,C
33,E
31,B
64,I
37,G
2,A
42,D
28,H
89,F
51,E
36,B
88,I
73,G
20,A
78,D
68,H
85,F
87,E
57,B
40,I
66,G
94,A
114,D
60,H
46,F
9,C
112,E
79,B
35,I
14,G
108,A
75,D
102,H
13,F
25,C
83,E
72,B
5,I
50,G
30,A
15,D
1,H
65,F
53,C
31,E
117,B
101,I
109,G
38,A
51,D
96,H
48,F
29,C
61,B
45,I
3,G
115,A
56,D
19,H
99,F
0,C
93,B
41,I
6,G
90,A
104,D
23,H
52,F
89,C
46,E
58,B
77,I
39,G
24,A
92,D
55,H
85,C
79,E
17,B
34,I
42,G
22,A
111,D
97,H
88,F
13,C
33,B
32,I
78,G
47,A
4,D
59,H
82,F
36,C
117,E
20,B
18,I
27,G
16,A
43,D
69,H
5,F
72,C
49,B
113,I
116,G
21,A
87,D
37,H
118,F
65,C
58,E
94,B
68,I
114,G
7,A
2,D
106,H
101,F
61,C
53,B
48,I
63,G
57,A
46,D
73,H
112,F
67,B
99,I
75,G
56,A
14,D
109,H
45,F
52,C
82,E
108,B
1,I
8,G
70,A
38,D
81,H
41,F
20,C
4,E
29,B
54,I
44,G
93,A
80,D
103,H
77,F
88,C
97,E
30,B
76,I
15,G
17,A
90,D
3,H
18,F
5,C
94,E
89,B
23,I
100,G
92,A
16,D
31,H
113,F
101,C
118,E
85,B
59,I
51,G
49,A
82,D
79,H
1,F
84,C
67,E
13,B
37,I
104,G
43,A
50,D
91,H
54,F
12,C
69,E
115,B
73,I
111,G
53,A
27,D
39,H
20,F
45,C
24,B
109,I
87,G
66,A
63,D
64,H
4,F
71,C
83,B
81,I
2,G
29,A
118,D
117,H
23,F
108,C
22,B
3,I
38,G
89,A
58,H
59,F
41,C
80,E
7,B
95,G
14,A
100,D
94,H
37,F
107,C
115,E
65,B
28,G
85,A
67,H
73,F
77,C
56,B
20,I
90,G
50,A
40,H
84,F
18,C
97,B
39,I
86,G
13,A
75,H
12,F
113,C
22,E
70,B
26,G
83,A
29,D
104,H
71,F
1,C
92,B
117,I
60,G
27,A
111,H
10,F
30,C
7,E
69,B
16,G
65,A
2,H
109,F
54,C
43,B
102,G
63,A
116,D
38,H
107,F
23,C
66,B
62,G
28,D
115,H
81,F
74,C
100,E
101,B
0,I
79,G
8,D
95,H
80,F
24,C
9,B
112,I
96,G
86,D
119,H
3,F
56,C
10,E
14,B
84,I
29,G
44,D
22,H
39,F
97,C
43,E
18,B
75,I
98,G
65,D
26,H
117,F
70,C
54,B
12,I
19,G
49,D
34,H
59,C
45,B
36,I
21,G
60,D
105,H
37,C
23,B
104,I
57,G
101,A
10,D
7,H
92,C
116,E
50,B
71,I
93,G
86,A
79,D
99,H
75,F
73,C
28,E
74,B
111,I
55,G
18,A
96,D
16,H
100,F
109,C
9,E
72,I
48,G
52,A
19,D
76,H
56,F
66,C
8,E
59,B
107,I
17,G
54,A
85,D
62,H
6,F
81,C
44,E
2,I
20,G
88,A
13,D
98,H
42,F
3,C
119,E
4,I
115,G
5,A
101,D
21,H
78,F
39,C
45,E
86,B
38,I
53,G
60,A
55,D
0,H
114,F
117,C
49,E
80,I
106,G
23,A
18,D
57,H
15,F
110,C
105,E
95,I
65,G
41,A
112,H
116,F
27,C
90,I
91,G
74,A
48,D
36,H
51,F
35,C
6,E
119,B
26,I
89,G
79,A
20,D
43,H
28,F
14,C
85,E
16,I
64,G
77,A
52,D
9,H
8,F
50,C
42,E
62,I
101,G
113,A
115,D
93,H
70,F
75,C
78,E
103,B
108,I
40,G
59,A
54,D
72,H
111,F
86,C
13,E
105,B
98,I
34,G
102,A
88,D
4,H
92,F
63,C
114,E
60,B
21,I
18,G
58,A
5,D
17,H
95,F
32,C
110,B
56,I
99,G
96,A
6,D
45,H
90,F
68,C
15,E
79,B
30,I
7,G
19,A
41,D
11,H
44,F
103,E
31,B
116,I
76,G
55,A
42,D
80,H
27,F
111,C
51,E
57,I
0,G
119,A
74,D
53,H
26,F
102,B
9,I
52,G
48,A
78,D
47,H
35,F
95,C
79,E
58,B
8,I
112,G
1,A
91,D
25,H
87,F
81,B
93,I
54,G
37,A
114,D
108,H
16,F
90,C
31,E
24,I
88,G
110,A
77,D
61,H
46,F
60,C
11,E
32,B
100,I
84,G
73,A
15,D
103,H
49,F
102,C
96,B
70,I
5,G
94,A
64,D
33,H
62,F
26,C
58,E
117,B
17,I
36,G
20,A
51,D
30,H
98,F
104,C
87,E
67,B
45,I
6,G
109,A
113,D
79,H
82,F
16,C
47,E
19,B
92,I
72,G
106,A
1,D
89,H
21,F
25,E
68,B
44,I
41,G
115,A
99,D
116,H
57,F
61,E
11,B
29,I
42,G
3,A
37,D
31,H
118,F
49,C
46,E
55,B
66,I
4,G
22,A
110,D
8,H
9,F
62,C
81,E
95,B
27,I
23,G
32,A
7,D
24,H
14,F
96,C
33,E
94,B
65,I
80,G
91,A
73,D
52,H
93,F
2,C
117,E
90,B
35,I
74,G
39,A
87,D
100,H
17,F
19,C
67,E
47,B
53,I
78,G
75,A
46,D
88,H
45,F
98,C
82,E
25,B
28,I
114,G
68,A
109,D
83,H
85,F
55,C
64,E
20,B
101,I
77,G
11,A
84,D
58,H
10,F
21,C
118,E
26,B
89,I
15,G
95,A
40,D
70,H
29,F
57,C
94,E
61,B
18,I
51,G
99,A
3,D
81,H
50,F
9,C
106,B
14,I
108,G
90,A
32,D
5,H
65,F
38,C
104,B
54,I
113,G
111,A
76,D
44,H
13,F
25,C
83,E
33,B
52,I
1,G
47,A
82,D
66,H
53,F
93,C
10,E
49,B
30,G
7,A
39,D
97,H
101,F
17,C
115,B
88,I
37,G
34,A
118,D
117,H
89,F
20,C
62,B
50,I
110,G
16,A
75,D
41,H
18,F
45,C
2,B
81,I
12,G
84,A
68,D
67,H
86,F
85,C
40,E
83,B
5,I
73,G
26,A
112,D
69,H
64,F
29,C
115,E
98,B
87,G
104,A
10,D
23,H
63,F
61,C
22,B
109,G
49,A
90,D
94,H
54,F
65,C
97,E
21,B
116,G
0,A
111,D
74,H
52,F
13,C
76,E
91,B
117,I
3,G
62,A
4,D
77,H
88,F
48,C
57,B
86,I
32,G
12,D
27,H
81,F
53,C
38,B
41,I
39,G
2,A
16,D
113,H
20,F
101,C
69,E
7,B
60,I
75,G
83,A
80,D
1,H
40,F
89,C
22,E
93,B
63,I
68,G
36,A
37,H
5,F
106,C
112,E
34,B
102,I
90,G
98,A
104,D
110,H
117,F
71,C
17,B
23,I
8,G
12,A
119,H
18,C
4,E
97,B
43,G
21,A
73,H
76,F
99,C
85,B
20,I
24,G
57,A
109,H
41,F
54,C
7,E
0,B
74,I
56,G
72,A
115,H
48,F
52,C
29,B
77,I
79,G
38,A
2,D
28,H
106,F
88,C
69,B
96,I
100,G
93,A
43,D
60,H
71,F
91,C
119,E
65,B
19,I
92,G
17,A
3,H
112,F
81,C
80,E
13,B
113,I
111,G
85,A
63,H
23,F
5,C
9,B
1,I
16,G
22,H
99,F
107,C
53,B
37,I
14,G
29,A
49,D
32,H
6,F
34,C
45,B
55,I
70,G
43,A
24,D
7,H
42,F
97,C
36,B
110,I
44,G
65,A
56,D
105,H
78,F
117,C
103,B
48,I
104,G
108,A
79,D
102,H
114,F
0,C
101,B
73,I
66,G
13,A
100,D
11,H
4,F
41,C
89,B
106,I
50,G
30,A
38,D
96,H
107,F
23,C
72,B
71,I
27,G
53,A
116,D
39,H
77,F
9,E
119,B
64,I
28,G
58,A
92,D
47,H
15,F
6,E
31,B
109,I
86,G
29,D
19,H
51,F
84,C
105,E
18,B
90,I
60,G
101,A
14,D
75,H
80,F
36,C
42,E
43,B
99,I
115,G
24,A
8,D
55,H
113,F
12,C
45,E
54,B
107,I
2,G
89,A
50,D
68,H
87,F
78,E
108,B
3,I
63,G
56,A
65,D
111,H
1,F
77,C
11,E
30,B
40,I
20,G
119,A
27,D
106,H
37,F
72,C
103,E
58,B
76,I
59,G
79,A
6,D
25,H
73,F
49,E
105,B
32,I
102,G
94,A
28,D
64,H
34,F
114,E
23,B
91,I
95,G
92,A
85,D
9,H
109,F
31,E
81,B
39,I
26,G
18,A
86,D
16,H
84,F
113,C
15,E
67,B
80,I
62,G
14,A
42,D
45,H
90,F
1,C
100,E
11,B
112,I
38,G
54,A
60,D
83,H
12,F
108,C
47,E
24,B
75,I
98,G
23,A
78,D
99,H
49,F
37,C
43,E
56,B
68,I
29,G
50,A
114,D
104,H
3,F
35,C
116,E
79,B
4,I
96,G
27,A
13,D
2,H
46,F
73,C
58,E
94,B
34,I
21,G
52,A
101,D
59,H
82,F
74,C
25,E
117,B
111,I
19,G
11,A
18,D
40,H
118,F
30,C
8,E
92,B
9,I
65,G
70,A
115,D
95,H
39,F
109,C
81,E
47,B
84,I
55,G
88,A
15,D
76,H
35,F
90,C
67,E
14,B
16,I
6,G
5,A
44,D
26,H
75,F
49,C
51,E
50,B
12,I
57,G
86,A
63,D
91,H
100,F
24,C
79,E
45,I
42,G
60,A
54,D
80,H
10,F
3,C
94,E
25,B
104,I
78,G
66,A
20,D
112,H
116,F
110,C
28,E
70,B
2,I
114,G
47,A
52,D
103,H
111,F
56,C
83,E
74,B
35,I
106,G
115,A
51,D
62,H
9,F
92,C
87,E
90,B
59,I
101,G
22,A
96,D
31,H
8,F
39,C
46,E
49,B
0,I
64,G
63,A
88,D
38,H
16,F
14,C
82,E
86,B
95,I
99,G
41,A
19,D
4,H
45,F
75,C
117,E
110,B
26,I
93,G
20,A
5,D
43,H
50,C
85,E
83,B
40,G
102,A
55,D
58,H
59,F
25,C
118,E
60,B
62,I
17,G
77,A
87,D
61,H
28,F
111,C
13,E
66,B
116,I
18,G
74,A
46,D
33,H
56,F
70,C
10,E
115,B
8,I
15,G
90,A
82,D
81,H
92,F
27,C
44,E
22,B
36,I
76,G
49,A
64,D
34,H
95,F
9,C
20,B
38,I
54,G
110,A
118,D
67,H
85,F
16,C
102,B
72,I
91,G
96,A
41,D
98,H
14,F
86,C
29,I
52,G
113,A
10,D
79,H
50,F
45,C
61,E
51,G
1,A
99,D
0,H
70,F
60,C
115,E
80,G
37,A
77,D
116,H
13,F
32,C
33,E
81,I
88,G
73,A
74,D
8,H
26,F
59,C
22,E
56,I
112,G
109,A
90,D
94,H
27,F
66,C
64,E
108,I
5,G
19,A
110,D
97,H
86,F
95,C
92,I
4,G
3,A
91,D
69,H
44,F
85,C
61,B
14,I
87,G
55,A
113,D
117,H
62,F
20,C
96,B
30,I
34,G
39,A
1,D
21,H
29,F
13,C
33,B
50,I
7,G
83,A
37,D
119,H
81,F
63,C
70,I
0,G
99,A
73,D
36,H
102,C
32,B
65,I
41,G
75,A
109,D
115,H
68,C
97,E
59,B
27,I
77,G
106,A
3,D
72,H
20,F
26,C
69,E
95,B
100,I
116,G
111,A
39,D
108,H
64,F
61,C
85,B
98,I
48,G
91,A
40,D
57,H
63,F
71,C
119,E
19,B
86,I
74,G
7,D
93,H
62,C
13,B
24,I
90,G
49,D
30,H
65,F
104,C
55,B
101,I
110,G
75,D
17,H
107,C
106,B
44,I
113,G
32,A
111,D
70,H
98,F
29,C
97,B
20,I
1,G
59,A
76,D
52,H
71,F
96,C
68,B
117,I
37,G
95,A
88,H
19,C
69,B
18,I
8,G
85,A
48,D
5,H
2,C
26,B
28,I
73,G
7,A
41,H
6,F
55,C
40,E
9,B
21,I
36,G
16,A
80,D
27,H
42,F
81,C
49,E
62,B
63,I
109,G
13,A
112,D
77,H
78,F
106,C
119,B
71,I
3,G
4,D
74,H
101,F
97,C
45,B
57,I
72,G
32,D
11,H
114,F
65,C
104,B
54,I
39,G
68,A
105,H
117,F
38,C
76,E
103,B
93,I
108,G
26,A
16,D
100,H
15,F
99,C
6,E
91,B
17,I
75,G
34,A
24,H
107,F
98,C
42,E
29,B
60,I
30,G
62,A
44,H
18,F
9,E
7,B
66,I
84,G
48,A
110,H
21,F
101,C
78,E
31,B
52,I
12,G
58,A
47,H
51,F
45,E
2,B
88,I
43,G
119,A
113,H
57,F
91,C
11,E
65,B
5,I
79,G
104,A
6,D
1,H
40,F
117,C
80,E
38,B
102,I
115,G
29,A
116,D
22,H
106,F
114,E
34,B
107,I
56,G
42,D
28,H
49,F
18,C
103,E
98,B
41,I
92,G
0,A
78,D
25,H
87,F
21,C
105,E
58,B
77,I
14,G
94,A
8,D
37,H
54,F
7,E
101,B
64,I
50,G
68,D
63,H
46,F
57,C
15,E
11,B
90,I
111,G
2,A
114,D
9,H
82,F
34,C
47,E
67,B
74,I
70,G
65,A
84,D
60,H
76,F
35,C
51,E
81,B
110,I
32,G
38,A
85,D
83,H
118,F
49,C
112,E
18,B
106,I
27,G
98,A
12,D
73,H
93,F
54,C
31,E
21,B
113,I
100,G
101,A
104,D
45,H
17,F
58,E
105,B
1,I
24,G
15,D
66,H
99,F
87,E
0,B
37,I
16,G
11,A
43,D
103,H
52,F
25,E
47,B
44,G
29,D
109,H
34,F
46,E
94,B
96,I
6,G
18,A
2,D
7,H
88,F
67,E
57,B
19,I
53,G
84,A
51,D
31,H
5,F
93,C
4,E
49,B
55,I
89,G
12,A
65,D
102,H
41,F
17,C
82,E
54,B
9,I
42,G
21,A
79,D
58,H
80,F
83,E
117,B
91,I
78,G
47,A
87,D
3,H
77,F
81,E
25,B
73,I
68,G
36,A
38,D
67,H
10,F
0,C
116,E
99,I
114,G
57,A
115,D
64,H
90,F
52,C
118,E
45,I
28,G
43,A
46,D
106,H
112,F
94,E
34,I
104,G
49,A
56,D
96,H
113,F
88,C
8,E
83,B
40,I
15,G
72,A
82,D
19,H
35,F
5,C
117,E
93,B
109,I
63,G
79,A
13,D
55,H
1,F
25,C
10,E
17,B
3,I
29,G
115,A
92,D
91,H
4,F
41,C
85,E
80,I
2,G
54,A
118,D
39,H
37,F
77,C
23,G
83,A
101,D
99,H
9,F
48,C
36,B
60,G
108,A
14,D
61,H
116,F
90,C
43,B
35,I
66,G
93,A
10,D
81,H
73,F
113,C
13,E
76,I
102,G
30,A
18,D
33,H
45,F
1,C
64,G
56,A
50,D
94,H
8,F
72,B
39,I
106,G
70,A
54,D
34,H
85,F
37,C
79,B
96,G
92,A
27,D
119,H
109,F
43,E
115,B
51,G
22,A
44,D
75,H
13,F
74,C
61,E
90,B
19,G
17,A
100,D
40,H
3,F
9,C
116,I
65,G
14,A
24,D
80,H
48,F
71,C
79,E
108,B
81,I
55,G
50,A
117,H
39,F
36,C
33,E
30,B
8,I
87,G
27,A
28,D
111,H
73,C
119,E
91,G
90,A
49,D
43,H
45,C
115,E
56,B
75,I
99,G
63,D
97,H
85,C
70,B
59,G
60,D
69,H
71,F
109,C
92,B
95,G
64,D
76,H
81,F
13,C
44,E
22,B
112,I
34,G
96,D
116,H
72,C
100,E
61,B
4,I
26,G
24,A
19,D
79,H
75,F
3,C
33,B
117,I
40,G
63,A
55,D
11,H
84,C
14,B
48,I
62,G
66,A
90,D
32,H
108,C
97,E
74,B
71,I
38,G
102,A
91,D
115,H
110,C
69,E
119,B
111,I
101,G
58,A
99,D
16,H
30,C
22,E
85,B
29,I
18,G
60,A
8,H
39,C
28,E
103,B
0,I
80,G
52,A
47,H
44,F
56,C
11,E
50,B
76,G
96,A
112,H
6,F
12,C
49,E
13,B
98,G
88,A
53,H
42,F
81,C
64,E
110,B
21,G
5,A
22,H
117,F
70,C
97,B
57,G
19,A
89,H
78,F
107,C
103,E
69,B
32,I
116,G
74,A
68,H
114,F
92,C
47,E
24,B
16,I
8,G
119,A
4,H
100,F
61,C
11,B
54,G
41,A
104,H
84,F
75,C
6,E
66,B
93,G
55,A
52,D
0,H
28,F
14,C
9,B
44,I
86,G
77,A
103,H
56,F
50,C
42,E
102,B
53,I
20,G
85,A
88,D
2,H
111,F
27,C
78,E
47,B
65,I
7,G
13,A
5,D
23,H
12,F
117,C
114,E
45,B
89,I
90,G
113,A
25,H
15,F
97,C
58,B
112,G
1,A
86,D
59,H
70,F
24,C
31,B
68,I
43,G
37,A
6,D
95,H
107,F
66,C
60,B
79,G
73,A
42,D
26,H
29,F
111,C
96,B
84,I
4,G
109,A
78,D
105,H
51,F
63,C
9,E
67,B
36,I
115,G
110,A
20,D
62,H
46,F
102,C
45,E
19,B
56,I
52,G
106,A
7,D
83,H
82,F
58,E
55,B
104,I
88,G
34,A
74,D
38,H
92,F
15,E
81,B
12,I
17,G
11,A
43,D
44,H
87,F
31,E
2,I
5,G
91,A
41,D
98,H
14,F
29,C
25,E
70,I
0,G
99,A
77,D
21,H
50,F
60,C
105,E
101,I
6,G
3,A
40,D
57,H
118,F
96,C
51,E
106,B
23,I
48,G
86,A
80,D
9,H
27,F
19,C
46,E
34,B
72,I
42,G
20,A
76,D
93,H
49,F
35,C
67,E
108,I
78,G
7,A
116,D
52,H
16,F
55,C
82,E
91,B
107,I
47,A
114,D
45,H
10,F
83,E
25,B
92,I
74,G
39,A
8,D
88,H
63,F
106,C
87,E
105,B
30,I
44,G
94,A
15,D
58,H
64,F
34,C
81,E
117,B
18,I
41,G
43,A
113,D
36,H
35,F
118,E
29,B
59,I
77,G
75,A
51,D
31,H
53,F
49,C
40,E
86,B
95,I
111,A
46,D
70,H
65,F
91,C
80,E
83,B
14,I
114,G
85,D
72,H
106,F
25,C
10,E
20,B
26,I
1,D
17,H
89,F
16,C
76,E
7,B
50,I
15,G
82,D
67,H
34,F
32,C
116,E
94,B
27,I
29,A
37,D
5,H
101,F
86,C
117,E
43,B
62,I
113,G
22,A
79,D
119,H
23,F
53,C
8,E
49,B
38,I
51,G
83,A
13,D
108,H
18,F
20,C
63,I
36,G
73,D
74,H
40,F
99,C
85,E
35,I
70,G
109,D
81,H
59,F
65,C
7,E
98,I
1,G
79,A
110,D
41,H
80,F
89,C
94,E
100,I
72,G
3,D
30,H
86,F
101,C
119,E
22,B
21,I
49,A
112,D
117,H
76,F
68,C
43,E
32,B
28,I
37,G
39,D
77,H
95,F
23,C
13,E
53,B
57,I
84,G
75,D
61,H
116,F
18,C
79,B
9,I
56,G
111,D
7,H
20,F
59,C
65,B
93,I
73,G
29,D
94,H
8,F
104,C
22,E
119,B
24,I
108,G
87,D
27,H
26,F
103,B
52,I
12,G
4,D
113,H
85,F
2,C
89,B
45,I
109,G
0,A
44,D
97,H
13,F
95,C
79,E
101,B
88,I
30,G
32,A
118,D
33,H
99,F
71,C
61,E
66,I
110,G
53,A
115,D
43,H
62,F
112,E
68,B
102,I
3,G
65,A
48,D
1,H
98,F
26,C
103,E
23,B
17,I
27,G
16,A
84,D
63,H
21,F
18,B
60,I
39,G
119,A
10,D
22,H
57,F
85,C
4,E
59,B
106,I
75,G
89,A
56,D
37,H
71,F
13,C
97,E
104,B
34,I
92,G
101,A
79,H
9,F
38,C
2,B
80,I
111,G
115,A
12,D
11,H
93,F
62,C
33,E
0,B
86,I
14,G
32,D
73,H
52,F
98,C
44,E
61,B
96,I
63,G
68,A
65,D
69,H
112,F
21,C
95,B
5,I
29,G
48,A
16,D
109,H
6,F
57,C
26,B
19,I
50,G
84,A
27,D
100,H
45,F
85,B
55,I
87,G
23,A
49,D
103,H
42,F
11,E
13,B
74,I
7,G
18,A
92,D
47,H
78,F
97,B
81,I
43,G
59,A
14,D
28,H
114,F
9,C
33,B
41,I
104,A
63,D
24,H
15,F
0,C
69,E
38,B
117,I
36,A
101,D
110,H
4,F
61,C
6,E
115,B
77,I
32,G
2,A
68,D
66,H
88,F
93,C
42,E
62,B
113,I
65,G
70,A
50,D
102,H
44,F
52,C
47,E
11,B
1,I
16,G
95,A
7,D
83,H
17,F
97,C
78,E
98,B
91,I
100,G
56,A
18,D
60,H
5,F
45,C
114,E
21,B
37,I
79,G
26,A
43,D
25,H
81,F
115,E
69,B
73,I
12,A
6,D
3,H
51,F
49,E
57,B
116,I
101,G
27,A
42,D
106,H
41,F
15,E
47,B
109,I
28,G
72,A
104,D
39,H
117,F
83,E
36,B
20,I
24,G
92,A
78,D
34,H
77,F
88,C
93,B
8,I
53,G
85,A
114,D
115,H
17,C
70,B
99,I
68,G
13,A
100,D
75,H
113,F
5,C
51,E
110,I
89,G
58,A
15,D
80,H
46,F
107,C
25,E
56,B
71,I
18,G
38,A
2,D
111,H
1,F
81,C
83,B
64,I
6,G
62,A
79,D
96,H
49,F
41,C
31,B
40,I
66,G
11,A
28,D
105,H
82,F
117,C
67,B
44,I
42,G
108,A
51,D
19,H
37,F
36,C
72,B
76,I
104,G
98,A
24,D
32,H
107,F
77,C
46,E
92,B
112,I
78,G
14,A
38,D
55,H
73,F
113,C
100,E
25,B
3,I
23,G
63,A
16,H
109,F
70,C
31,E
17,B
4,I
114,G
30,A
53,H
1,C
67,E
58,B
39,I
15,G
50,A
91,H
49,C
82,E
54,I
2,G
7,A
46,D
116,H
56,C
105,E
9,B
107,I
86,G
94,A
68,H
3,F
48,C
28,E
45,B
75,I
51,G
43,A
31,H
70,F
37,C
108,B
90,I
102,G
79,A
8,H
87,F
84,C
58,E
14,B
111,I
59,G
21,A
82,D
67,H
39,F
35,C
30,B
32,I
115,G
57,A
85,D
99,H
100,F
72,C
49,B
16,I
60,G
22,A
86,D
89,H
54,F
74,C
105,B
29,I
106,G
47,A
13,D
104,H
75,F
73,C
50,B
70,I
95,G
93,A
23,H
56,F
92,C
87,E
81,B
65,I
34,G
24,A
115,D
2,H
90,F
25,C
9,E
7,B
101,I
80,G
83,A
58,H
48,F
12,C
53,I
96,G
17,A
64,H
84,F
108,C
45,E
94,B
0,I
19,G
49,A
119,H
35,F
110,C
85,E
117,B
68,I
55,G
86,A
87,D
59,H
111,F
14,C
13,E
103,B
89,I
38,G
66,A
60,D
40,H
118,F
109,C
43,B
18,I
26,G
52,A
44,H
16,F
27,C
81,E
79,B
104,I
62,G
88,A
95,H
92,F
3,C
7,E
22,B
56,I
98,G
5,A
9,H
12,F
39,C
119,E
24,B
23,I
91,G
41,A
96,D
76,H
28,F
30,C
94,E
86,B
2,I
87,G
77,A
19,D
38,H
29,F
50,C
117,E
66,B
48,I
20,G
115,A
55,D
112,H
65,F
54,C
118,E
74,B
59,I
116,G
113,A
61,H
101,F
75,C
103,E
110,B
84,I
8,G
102,A
91,D
45,H
85,F
90,C
43,E
119,B
35,I
99,G
60,A
52,D
81,H
53,F
111,C
79,E
95,I
64,G
1,A
88,D
7,H
14,F
63,C
22,E
92,I
40,G
37,A
118,D
94,H
89,F
16,C
115,B
9,I
44,G
96,A
5,D
117,H
18,F
24,C
54,B
36,I
76,G
19,A
20,D
103,H
23,F
29,C
61,E
102,B
12,I
21,G
74,A
41,D
26,H
27,F
65,C
90,B
38,I
57,G
106,A
77,D
4,H
10,F
101,C
100,I
112,G
55,A
99,D
97,H
59,F
86,C
115,E
45,I
93,G
110,A
113,D
33,H
6,F
85,C
60,B
14,I
52,G
119,A
80,D
43,H
42,F
66,C
81,I
91,A
1,D
70,H
78,F
53,C
61,B
117,I
88,G
73,A
37,D
62,H
114,F
89,C
10,E
96,B
72,I
5,G
54,A
49,D
0,H
50,F
102,C
29,B
26,I
41,G
20,A
74,D
98,H
15,F
18,C
97,E
19,B
27,I
17,G
109,A
64,D
36,H
95,F
32,C
6,E
65,B
77,G
3,A
110,D
21,H
63,F
71,C
33,E
106,B
4,G
39,A
10,D
11,H
9,F
60,C
42,E
101,B
108,I
113,G
75,A
73,D
57,H
45,F
23,C
78,E
55,B
28,I
70,G
90,A
54,D
69,H
81,F
61,C
80,E
85,B
62,I
1,G
111,A
116,D
100,H
86,F
59,C
114,E
91,B
50,I
37,G
29,A
109,D
93,H
71,F
96,C
49,E
31,B
30,I
0,G
34,A
6,D
47,H
117,F
68,C
15,E
53,B
98,I
56,G
99,A
3,D
52,H
51,F
19,C
11,E
89,B
21,I
74,G
58,A
42,D
88,H
46,F
106,C
64,E
97,B
57,I
110,G
65,A
8,D
72,H
26,F
107,C
69,E
18,B
63,I
73,G
16,A
78,D
27,H
87,F
104,C
31,E
67,B
86,I
36,G
101,A
39,D
108,H
13,F
95,C
47,E
33,B
71,I
7,G
85,A
114,D
5,H
82,F
55,C
51,E
20,B
93,I
54,G
53,A
75,D
41,H
80,F
9,C
46,E
32,B
48,G
89,A
90,D
17,H
62,F
45,C
116,E
34,B
109,G
111,D
77,H
49,F
2,C
67,E
11,B
52,I
84,G
18,A
15,D
113,H
106,F
81,C
87,E
23,B
24,I
100,G
29,D
1,H
98,F
91,C
8,E
59,B
88,I
43,G
51,D
28,H
21,F
117,C
82,E
68,B
66,I
6,G
65,D
37,H
107,F
97,C
104,B
5,I
3,G
46,D
74,H
57,F
26,C
69,B
41,I
42,G
32,A
56,D
110,H
64,F
13,C
58,B
17,I
78,G
11,A
7,D
83,H
116,F
62,C
95,B
77,I
92,G
70,A
87,D
30,H
93,F
20,C
47,B
80,I
39,G
23,A
48,D
25,H
52,F
49,C
2,B
113,I
114,G
94,A
82,D
105,H
88,F
99,C
26,B
106,I
75,G
59,A
40,D
73,H
5,F
98,C
58,E
13,B
1,I
90,G
68,A
84,D
79,H
8,F
38,C
83,E
62,B
107,I
111,G
104,A
16,D
22,H
41,F
34,C
70,B
102,I
15,G
56,A
44,D
63,H
20,F
21,C
37,I
12,G
95,A
100,D
24,H
17,F
57,C
25,E
94,B
74,I
29,G
7,A
76,D
66,H
77,F
93,C
105,E
49,B
60,I
51,G
47,A
112,D
115,H
118,F
52,C
98,B
110,I
65,G
2,A
101,D
80,H
99,F
88,C
38,B
116,I
87,G
48,A
18,D
106,H
113,F
5,C
40,E
83,B
96,I
16,G
26,A
4,D
31,H
1,F
70,C
94,E
9,B
19,I
72,G
13,A
32,D
67,H
34,F
41,C
103,B
8,I
