crossroad,amount
I,1.2000000000000002
I,5.2
B,11.700000000000001
I,13.600000000000001
B,5.7
I,22.0
I,5.2
I,2.6
I,4.2
I,6.0
I,15.0
A,11.200000000000001
A,4.800000000000001
I,6.4
A,5.4
I,14.4
I,9.0
A,6.4
I,12.6
C,8.8
C,6.0
C,9.0
C,4.2
D,14.4
C,11.700000000000001
D,30.6
C,10.4
C,9.600000000000001
C,3.9
C,0.0
D,21.0
C,4.0
C,7.0
C,5.3999999999999995
C,3.6
G,1.5
G,9.0
C,8.0
G,12.0
C,14.0
C,1.4000000000000001
C,13.5
C,0.0
C,3.8000000000000003
C,7.6000000000000005
C,5.7
C,0.0
G,11.200000000000001
C,10.799999999999999
C,7.2
B,6.4
C,5.3999999999999995
C,0.0
C,9.0
C,14.4
C,19.200000000000003
C,3.8000000000000003
C,10.0
A,6.0
C,4.2
A,23.400000000000002
C,21.0
B,7.5
D,5.800000000000001
B,12.6
D,31.5
B,23.400000000000002
B,10.8
A,34.0
D,6.800000000000001
G,0.0
A,31.0
G,5.2
H,2.4000000000000004
G,0.0
H,0.8
G,0.0
H,0.30000000000000004
G,13.5
H,1.5
G,8.0
G,6.0
G,10.4
H,1.0
G,11.700000000000001
H,1.2000000000000002
I,0.0
H,1.4000000000000001
I,6.0
H,1.8
D,22.0
H,1.8
D,4.6000000000000005
D,8.7
H,2.4000000000000004
D,31.200000000000003
H,3.0
H,3.4000000000000004
H,1.1
H,3.8000000000000003
H,1.1
H,12.0
H,2.4
H,0.7000000000000001
I,11.5
C,17.5
C,18.9
C,21.7
C,23.099999999999998
C,25.2
B,11.7
B,15.0
A,13.600000000000001
D,58.5
G,3.0
G,3.4000000000000004
G,3.4000000000000004
C,8.0
C,4.0
C,8.1
C,2.1
C,1.4000000000000001
C,2.6999999999999997
C,6.3
C,5.6
C,2.8000000000000003
C,7.2
C,5.6
C,2.0
C,5.6
C,6.0
C,8.1
C,0.0
C,5.6
C,1.4000000000000001
C,9.0
C,4.8999999999999995
C,9.0
C,6.0
C,11.0
C,6.3
C,4.8999999999999995
C,3.0
C,6.3
C,1.0
C,5.6
C,1.0
C,1.0
C,5.4
C,4.8999999999999995
C,1.0
C,5.6
C,7.0
C,3.3
C,4.8999999999999995
C,11.0
C,2.8000000000000003
C,1.1
C,5.6
C,4.8999999999999995
C,10.8
C,6.3
C,10.8
C,6.3
C,10.8
C,1.6
C,4.8999999999999995
C,7.0
C,6.5
C,5.6
C,4.8999999999999995
C,3.6
C,0.0
C,7.0
C,5.6
C,5.3999999999999995
C,3.9
C,8.399999999999999
C,8.4
C,5.6
C,0.0
C,8.399999999999999
C,9.0
C,7.0
C,6.3
B,12.0
C,9.0
C,8.399999999999999
C,2.8000000000000003
C,6.3
C,6.3
C,9.799999999999999
C,8.399999999999999
C,7.0
C,2.0
C,9.1
C,11.0
C,7.0
C,9.1
C,7.0
C,9.799999999999999
C,7.699999999999999
C,9.1
C,7.699999999999999
C,9.1
C,7.699999999999999
B,0.0
A,8.8
C,7.699999999999999
A,11.0
B,6.0
C,7.699999999999999
C,8.399999999999999
C,8.399999999999999
B,7.0
C,8.399999999999999
C,8.399999999999999
B,3.9
C,9.1
D,7.0
D,4.0
D,7.699999999999999
A,1.1
A,11.0
A,2.4000000000000004
A,2.8000000000000003
A,1.4000000000000001
A,4.2
B,3.3
G,1.8
B,3.5999999999999996
G,7.199999999999999
D,0.9
D,12.0
D,14.4
D,19.0
D,6.3
A,2.2
D,9.0
D,8.4
H,3.5999999999999996
H,6.4
H,4.0
H,25.0
A,2.4000000000000004
G,11.899999999999999
G,2.0
A,2.4000000000000004
D,6.0
G,6.0
G,7.5
G,8.4
D,7.5
G,33.0
G,20.8
D,11.5
I,7.5
D,6.5
D,8.5
D,12.5
G,5.2
G,5.4
H,2.1
H,21.0
H,1.6
H,6.800000000000001
H,6.0
G,5.4
H,0.0
G,7.2
H,18.0
H,0.0
G,9.0
H,6.2
H,17.6
I,10.0
H,6.800000000000001
I,16.2
H,7.800000000000001
H,9.0
H,8.8
C,12.6
H,9.600000000000001
C,4.8
H,9.4
C,13.2
I,17.7
H,9.8
H,11.600000000000001
H,10.4
H,11.4
H,10.8
H,11.8
H,11.0
H,11.600000000000001
B,0.0
I,47.5
I,50.0
A,26.1
C,8.4
D,26.1
C,7.0
B,9.0
C,1.5
B,1.6
C,12.8
B,16.2
G,12.0
B,4.8
A,14.4
B,13.600000000000001
B,5.7
C,9.799999999999999
B,4.2
C,9.799999999999999
D,17.1
A,16.799999999999997
B,4.2
B,4.5
B,4.5
G,16.0
B,5.1
H,14.4
G,18.400000000000002
B,5.3999999999999995
D,23.400000000000002
B,6.3
B,7.5
A,3.4000000000000004
B,7.5
B,8.7
B,9.6
G,0.0
G,29.0
D,10.0
A,7.2
A,7.4
I,3.0
H,6.4
G,4.6000000000000005
H,4.800000000000001
G,5.2
H,0.0
D,22.0
I,9.0
I,30.400000000000002
H,5.4
G,9.4
C,2.6
I,22.0
C,3.9
C,13.0
H,9.600000000000001
B,11.200000000000001
B,15.0
C,8.4
C,7.5
C,6.4
C,1.4000000000000001
C,14.0
I,43.0
C,5.6000000000000005
C,11.0
C,11.200000000000001
C,7.5
C,15.0
C,16.8
C,1.6
C,4.8
C,4.8
C,15.3
A,8.8
A,0.0
A,3.0
B,5.800000000000001
C,9.799999999999999
B,3.0
B,21.7
C,11.2
C,11.2
B,13.600000000000001
B,10.799999999999999
C,12.6
B,0.0
C,13.299999999999999
B,8.4
C,14.7
B,13.2
C,15.399999999999999
A,27.0
A,3.1
C,15.399999999999999
D,4.5
A,9.0
C,15.399999999999999
A,32.0
C,15.399999999999999
C,16.099999999999998
A,2.2
A,6.8999999999999995
C,9.799999999999999
G,7.0
C,11.2
G,8.4
C,11.899999999999999
G,15.200000000000001
D,6.2
D,2.3000000000000003
B,6.6
D,12.5
D,2.5
B,6.8999999999999995
D,21.6
B,5.3999999999999995
B,7.199999999999999
G,3.7
B,5.7
B,6.8999999999999995
G,36.0
H,7.2
B,6.8999999999999995
H,2.0
B,6.8999999999999995
B,6.8999999999999995
B,7.199999999999999
G,15.6
G,15.6
B,7.199999999999999
A,4.4
B,7.199999999999999
A,5.0
B,7.199999999999999
I,19.0
B,6.8999999999999995
B,6.8999999999999995
H,37.0
D,15.0
H,5.0
D,15.5
H,19.200000000000003
H,2.8000000000000003
A,5.2
D,15.5
H,26.1
D,17.0
A,5.4
I,20.4
A,5.6000000000000005
A,6.2
G,8.0
I,22.4
D,18.5
D,19.5
C,12.6
G,8.6
G,8.8
B,7.0
H,7.6000000000000005
C,9.799999999999999
C,2.3000000000000003
C,6.8999999999999995
A,2.8000000000000003
C,7.8
C,13.0
C,5.4
C,17.4
I,29.5
C,11.0
H,9.0
C,0.0
D,8.4
C,9.9
D,13.5
C,9.600000000000001
B,24.8
C,7.199999999999999
C,8.399999999999999
C,6.5
C,3.9
C,12.6
C,12.0
A,16.5
C,3.2
I,34.5
C,14.4
C,2.0
G,0.0
C,5.2
G,8.399999999999999
C,11.200000000000001
D,7.4
B,0.0
B,25.9
C,9.799999999999999
G,13.799999999999999
A,8.0
A,20.5
H,2.8000000000000003
B,4.2
H,0.0
B,6.0
H,14.0
H,9.4
C,9.799999999999999
C,11.2
C,12.6
I,0.0
D,25.9
A,4.2
I,59.49999999999999
A,4.6000000000000005
A,5.2
A,5.4
B,5.3999999999999995
B,6.0
D,16.5
G,18.0
A,4.6000000000000005
A,4.800000000000001
A,5.2
A,5.6000000000000005
G,7.4
G,7.6000000000000005
G,7.4
D,17.0
C,1.6
D,17.5
C,18.0
C,8.0
H,22.5
C,0.0
C,16.2
D,18.0
C,11.0
D,19.0
C,20.8
I,18.9
G,8.8
B,2.7
H,6.6000000000000005
B,9.9
A,19.8
I,29.5
A,0.0
H,10.600000000000001
H,11.600000000000001
D,3.7
H,11.8
D,8.200000000000001
D,5.6000000000000005
I,53.0
C,4.8
G,10.200000000000001
G,15.6
B,1.9000000000000001
G,0.0
G,10.0
A,4.6000000000000005
C,11.2
H,15.0
D,14.0
B,5.1
I,2.8000000000000003
C,11.2
I,3.0
C,14.0
H,7.0
H,12.6
H,10.5
G,20.8
B,6.3
A,3.4000000000000004
B,7.199999999999999
I,0.0
I,15.200000000000001
D,10.5
A,5.800000000000001
A,6.2
G,5.2
D,18.5
D,20.0
H,8.1
C,4.0
C,10.5
C,3.0
C,8.0
G,8.8
C,5.0
C,5.5
G,8.200000000000001
C,8.4
C,9.1
B,24.0
C,9.0
I,7.0
C,8.5
C,4.0
C,22.0
A,12.0
H,3.8000000000000003
H,6.0
B,8.8
D,27.0
A,2.5
A,6.4
I,7.5
I,8.0
G,13.600000000000001
I,8.0
I,8.0
D,24.599999999999998
H,6.0
C,0.0
D,29.4
C,0.0
D,32.9
C,2.3000000000000003
H,0.0
H,13.0
B,22.400000000000002
I,6.5
G,21.0
A,0.0
G,27.200000000000003
A,27.900000000000002
I,8.1
C,12.6
C,14.0
D,9.0
C,16.799999999999997
D,2.7
B,7.8
B,8.1
G,35.2
H,2.4
B,9.9
H,6.3
C,9.799999999999999
C,12.6
A,8.200000000000001
I,4.5
I,5.0
C,1.8
I,13.0
B,5.7
C,6.6
C,8.4
C,14.0
C,4.8
C,6.800000000000001
D,28.5
H,2.0
C,15.200000000000001
H,5.0
C,15.200000000000001
H,10.0
C,16.099999999999998
C,18.9
A,4.4
C,0.0
A,4.0
C,6.4
C,14.4
A,3.6
G,17.2
C,7.4
C,14.4
I,8.8
C,17.5
I,7.0
C,3.5
C,14.0
C,12.4
C,32.0
C,9.0
C,28.8
C,0.0
C,0.0
C,18.599999999999998
C,15.5
D,10.5
C,9.299999999999999
C,0.0
D,13.5
C,27.900000000000002
C,6.0
C,12.4
C,12.6
C,21.7
C,11.0
C,23.099999999999998
C,14.399999999999999
C,3.4000000000000004
H,2.0
C,17.5
H,2.0
G,7.6000000000000005
B,16.2
G,7.4
B,41.0
G,9.0
B,0.0
G,9.200000000000001
C,12.8
B,5.9
A,22.4
B,17.0
A,8.5
B,16.8
D,24.599999999999998
I,3.5
I,4.0
I,4.0
D,0.0
A,20.4
I,4.5
G,11.2
H,2.0
H,2.2
G,0.0
H,2.6
G,3.2
D,23.5
G,8.5
D,24.0
H,2.8000000000000003
G,13.600000000000001
D,24.0
H,3.0
H,3.4000000000000004
H,3.6
H,4.0
H,4.2
H,4.0
G,3.2
G,11.899999999999999
H,6.0
I,11.5
H,7.8
C,7.0
I,3.2
I,3.3
B,3.3
I,0.0
B,6.0
B,6.8999999999999995
B,7.5
B,8.4
B,9.0
B,11.1
B,12.299999999999999
B,12.299999999999999
B,12.9
C,18.2
B,13.5
B,13.799999999999999
B,14.399999999999999
B,15.299999999999999
B,15.899999999999999
B,8.4
A,14.4
A,7.6000000000000005
D,64.5
D,31.0
G,3.2
G,3.2
G,3.4000000000000004
G,3.8000000000000003
G,4.0
G,4.6000000000000005
G,3.0
G,2.8000000000000003
H,2.6
C,8.1
C,0.9
C,2.6999999999999997
C,9.0
C,2.6999999999999997
C,6.3
C,4.5
C,6.3
C,5.6
C,3.6
C,1.8
C,5.6
C,0.9
C,5.6
C,4.5
C,5.6
C,5.6
C,3.6
C,5.6
C,7.2
C,5.6
C,9.0
C,5.6
C,10.0
C,5.6
C,8.0
C,5.6
C,5.6
C,7.0
C,6.6
C,5.6
C,6.3
C,4.4
C,5.6
C,2.4000000000000004
C,7.0
C,6.3
C,6.3
C,8.399999999999999
C,5.6
C,2.0
C,7.199999999999999
C,6.3
C,5.6
C,5.6
C,9.9
C,6.5
C,7.699999999999999
C,7.0
C,5.6
C,5.6
C,2.6
C,3.5999999999999996
C,12.6
C,7.699999999999999
C,6.3
C,5.6
C,4.800000000000001
C,7.699999999999999
C,6.0
C,6.3
C,5.6
C,3.9
C,6.3
C,6.3
C,1.4000000000000001
C,7.0
C,5.2
C,6.3
C,11.200000000000001
C,7.0
C,7.0
C,11.700000000000001
C,7.699999999999999
C,7.0
B,2.6
B,0.0
C,8.399999999999999
C,7.699999999999999
B,7.5
B,3.3
C,9.1
C,7.699999999999999
B,1.6
C,9.1
B,3.3
C,8.399999999999999
B,14.4
C,8.399999999999999
B,3.3
C,8.399999999999999
B,7.0
B,3.5999999999999996
C,7.699999999999999
B,13.600000000000001
B,3.9
C,8.399999999999999
B,4.2
C,8.399999999999999
A,12.6
A,0.0
B,3.5999999999999996
A,3.0
A,9.799999999999999
B,3.5999999999999996
A,3.4000000000000004
A,3.6
D,16.2
A,3.8000000000000003
B,3.0
D,15.0
D,12.8
D,0.0
D,10.5
D,11.0
G,0.0
G,2.2
A,2.6
A,2.8000000000000003
G,16.799999999999997
A,2.0
G,5.2
D,8.0
D,9.5
H,17.4
D,12.0
H,0.0
H,0.0
H,31.499999999999996
D,6.0
D,7.0
D,8.5
G,5.4
D,10.0
G,7.2
I,11.8
D,11.0
I,32.800000000000004
D,12.5
D,15.5
H,9.1
D,17.5
H,0.0
H,9.6
H,12.8
H,3.6
H,4.2
G,8.0
G,8.8
G,9.600000000000001
H,7.0
I,1.7000000000000002
I,18.5
I,13.299999999999999
H,7.800000000000001
I,11.700000000000001
H,8.6
I,4.0
I,37.0
C,11.200000000000001
H,10.4
C,0.0
H,10.8
C,5.3999999999999995
C,5.7
H,11.0
C,22.0
C,16.099999999999998
C,15.0
C,20.0
I,44.5
B,20.8
C,9.799999999999999
C,11.2
C,0.0
C,1.6
C,3.6
C,10.0
A,21.6
C,2.2
C,19.8
B,5.1
C,9.799999999999999
B,5.3999999999999995
B,6.3
D,22.400000000000002
B,8.4
B,0.0
B,30.0
B,4.5
B,4.8
B,5.3999999999999995
A,6.4
B,6.0
G,2.9000000000000004
A,6.6000000000000005
C,9.799999999999999
B,6.8999999999999995
A,0.0
G,0.0
C,10.5
A,24.8
B,7.8
C,12.6
B,8.7
B,9.9
B,10.2
D,28.8
B,5.7
A,7.800000000000001
D,16.0
G,9.9
A,4.4
H,13.0
H,24.8
D,23.5
G,7.4
D,24.5
G,7.6000000000000005
D,12.5
H,37.0
D,13.0
D,15.0
I,3.0
D,16.0
G,11.200000000000001
I,21.0
G,7.4
G,9.4
H,12.200000000000001
H,5.6000000000000005
C,11.200000000000001
I,22.0
H,8.8
C,11.200000000000001
H,8.4
B,8.4
I,34.5
B,11.700000000000001
B,0.0
A,13.5
I,32.0
A,16.2
D,4.5
D,1.5
D,11.2
D,12.8
C,8.399999999999999
D,16.0
G,0.0
C,8.399999999999999
D,14.4
G,0.0
D,1.8
G,13.299999999999999
C,9.799999999999999
C,8.399999999999999
D,2.0
G,7.6000000000000005
B,3.5999999999999996
H,23.0
B,4.2
H,19.200000000000003
B,4.2
B,5.1
H,23.200000000000003
B,5.1
B,6.0
B,6.6
B,7.8
B,7.5
I,3.1
I,16.0
G,10.799999999999999
A,5.0
I,18.0
A,5.0
A,5.800000000000001
A,5.0
A,6.0
A,5.4
A,6.6000000000000005
A,5.6000000000000005
A,5.800000000000001
A,6.2
A,6.4
D,19.5
H,3.5999999999999996
D,19.5
G,8.6
G,8.8
C,1.4000000000000001
G,9.0
C,0.7
G,11.0
C,1.4
G,12.0
C,2.0999999999999996
G,13.0
C,2.0999999999999996
C,2.8
B,11.2
C,3.5
B,5.3999999999999995
B,10.0
C,5.6
C,6.3
C,6.3
I,9.0
C,8.399999999999999
C,9.1
H,9.0
H,16.6
C,9.1
H,9.4
A,21.0
H,9.600000000000001
B,4.2
D,6.0
D,23.0
I,61.0
I,35.5
A,3.0
A,3.4000000000000004
A,3.4000000000000004
G,18.900000000000002
A,3.4000000000000004
C,7.0
C,13.5
D,10.5
B,16.0
H,8.4
B,3.8000000000000003
B,8.4
G,4.4
C,9.1
G,4.4
C,8.399999999999999
C,9.799999999999999
G,4.4
C,9.1
A,20.7
C,11.2
C,9.799999999999999
C,11.2
C,9.799999999999999
I,8.0
C,11.2
C,9.799999999999999
C,14.7
C,9.799999999999999
C,9.799999999999999
D,19.200000000000003
C,10.5
D,26.1
C,9.799999999999999
C,10.5
C,10.5
B,6.6
C,10.5
C,11.2
G,30.0
C,11.2
C,12.6
C,12.6
A,5.0
A,6.0
H,31.0
D,18.0
C,16.0
D,19.0
I,12.4
C,9.5
I,0.0
C,7.199999999999999
C,10.0
B,4.5
B,3.5999999999999996
G,8.8
B,3.3
H,2.0
B,2.2
B,11.0
B,24.0
I,8.5
A,2.2
A,2.2
A,0.0
A,8.7
C,8.0
H,7.4
C,3.8000000000000003
C,17.6
D,10.5
C,11.5
D,14.4
C,16.2
D,5.5
C,24.0
D,7.0
C,14.0
D,7.5
C,30.400000000000002
I,33.5
C,45.0
G,0.0
G,20.0
G,3.6
G,3.4000000000000004
B,46.0
C,9.799999999999999
G,4.0
C,10.5
A,27.599999999999998
B,4.2
B,4.5
H,0.0
D,9.200000000000001
H,21.0
D,24.5
C,11.2
D,44.0
H,3.8000000000000003
C,12.6
C,14.0
H,4.2
A,3.2
C,14.0
H,5.0
C,14.0
I,16.0
C,14.7
C,15.399999999999999
G,11.0
C,16.799999999999997
C,16.799999999999997
D,10.0
C,16.799999999999997
C,21.0
C,21.0
C,23.099999999999998
I,17.5
G,4.4
I,30.5
G,4.6000000000000005
G,5.2
G,5.2
B,10.2
G,5.4
B,11.4
G,5.6000000000000005
G,6.2
H,39.0
G,6.4
G,7.2
G,8.0
A,8.8
C,8.0
A,9.200000000000001
C,12.0
C,14.7
C,6.8999999999999995
C,11.5
C,11.0
C,20.7
H,10.8
H,11.8
D,27.5
H,12.200000000000001
H,13.8
H,16.8
I,9.0
B,9.600000000000001
H,18.0
B,7.8
C,11.2
H,18.0
B,0.0
C,13.299999999999999
B,16.799999999999997
G,13.4
C,14.0
B,8.4
C,16.099999999999998
I,81.5
A,10.5
D,35.2
B,6.0
D,31.499999999999996
B,6.6
G,5.5
G,6.0
A,5.2
A,5.6000000000000005
A,6.0
H,9.4
H,9.4
H,10.4
C,11.2
H,10.8
H,0.0
H,12.0
D,19.0
H,6.800000000000001
H,3.6
H,8.0
H,6.6
H,2.4000000000000004
C,0.30000000000000004
B,5.1
H,9.0
C,3.6
C,2.0
C,2.5
I,7.5
G,9.4
C,1.0
I,9.0
C,1.2000000000000002
G,9.4
C,5.6000000000000005
I,10.5
G,9.8
C,2.6999999999999997
I,14.0
A,4.0
G,9.8
C,11.0
I,34.0
C,0.0
C,5.6000000000000005
C,1.5
C,14.4
C,15.3
C,9.0
C,1.8
D,13.0
C,4.0
D,14.0
C,0.0
C,4.0
C,10.5
C,6.6
C,13.799999999999999
C,18.400000000000002
C,16.099999999999998
C,16.799999999999997
G,7.0
G,7.6000000000000005
H,9.0
B,5.2
H,9.200000000000001
C,20.4
C,20.299999999999997
C,22.4
A,33.0
I,8.0
B,34.2
B,9.6
B,10.5
B,11.4
D,20.299999999999997
A,12.0
H,6.2
A,9.0
D,62.1
A,9.0
G,15.0
I,7.5
G,8.0
I,8.0
G,12.8
D,29.0
D,29.5
C,9.1
C,9.1
C,9.799999999999999
C,10.5
G,16.8
G,16.6
G,17.400000000000002
B,4.8
H,8.1
H,7.2
C,11.899999999999999
I,9.0
I,8.399999999999999
A,3.6
I,14.4
I,3.6
A,3.8000000000000003
I,26.1
I,7.0
B,5.7
H,1.8
H,1.8
A,4.6000000000000005
D,10.5
I,5.5
D,16.0
G,5.6000000000000005
C,23.200000000000003
G,6.6000000000000005
C,4.8
C,29.0
C,1.8
G,9.4
C,15.200000000000001
C,19.0
C,11.4
C,9.5
C,5.7
C,9.0
C,18.0
B,2.9000000000000004
C,17.0
B,16.8
C,3.4000000000000004
B,0.0
C,13.600000000000001
B,9.200000000000001
B,16.2
B,37.199999999999996
H,2.4000000000000004
C,8.399999999999999
H,2.6
C,9.1
H,2.4000000000000004
C,9.799999999999999
C,8.399999999999999
C,8.399999999999999
A,74.0
C,8.399999999999999
C,8.399999999999999
C,8.399999999999999
C,9.1
C,9.799999999999999
C,9.1
I,5.5
C,8.399999999999999
I,7.0
C,8.399999999999999
C,7.699999999999999
I,10.0
H,1.2000000000000002
C,8.399999999999999
H,1.2000000000000002
C,8.399999999999999
H,1.2000000000000002
C,9.799999999999999
H,1.4000000000000001
C,10.5
C,11.2
C,11.899999999999999
C,11.899999999999999
C,11.2
C,11.2
I,4.0
C,12.6
I,6.0
C,13.299999999999999
B,6.3
B,9.0
C,16.099999999999998
B,7.5
A,7.800000000000001
A,6.800000000000001
C,9.799999999999999
A,8.4
D,33.0
B,4.5
D,38.0
B,5.7
B,7.5
B,9.9
B,13.2
G,3.0
G,3.2
G,3.2
A,12.0
D,51.5
C,4.0
C,5.0
C,1.0
C,9.0
C,1.0
C,8.1
C,8.1
C,3.0
C,6.4
C,5.6
C,7.2
C,6.3
C,8.0
C,8.0
C,0.0
C,3.6
C,5.6
C,6.0
C,0.0
C,1.6
C,5.6
C,12.0
C,4.0
C,1.8
C,4.8999999999999995
C,5.6
C,9.0
C,12.0
C,0.9
C,4.8999999999999995
C,1.2000000000000002
C,1.8
C,5.6
C,2.6999999999999997
C,8.399999999999999
C,4.5
C,4.8999999999999995
C,4.8999999999999995
C,5.3999999999999995
C,12.0
C,8.0
C,4.8999999999999995
C,1.8
C,5.6
C,0.0
C,0.0
C,4.8999999999999995
C,8.0
C,5.2
C,2.2
C,5.6
C,4.0
C,5.2
C,11.0
C,4.8999999999999995
C,6.3
C,2.0
C,9.1
C,4.8999999999999995
C,5.6
C,6.0
C,3.9
C,7.699999999999999
C,0.0
C,5.6
C,5.6
C,15.0
C,5.6
C,6.3
C,6.3
C,6.3
C,7.0
C,7.0
B,1.0
C,7.0
C,7.0
B,5.5
B,8.399999999999999
C,7.699999999999999
C,7.699999999999999
B,1.1
B,12.0
B,4.2
B,3.3
A,9.9
B,3.5999999999999996
A,7.5
B,3.0
A,5.5
A,6.6
D,0.0
D,7.199999999999999
D,1.5
D,9.6
D,10.8
D,12.0
A,2.4000000000000004
D,1.2000000000000002
A,2.2
A,2.4000000000000004
D,13.5
A,2.2
D,3.4000000000000004
A,2.4000000000000004
G,3.9
A,2.0
D,8.5
G,9.0
A,2.4000000000000004
A,2.0
G,15.3
A,2.4000000000000004
A,2.0
A,2.4000000000000004
A,2.2
G,5.1
G,8.8
H,8.5
H,2.7
G,8.4
H,14.0
H,0.0
D,6.0
D,6.5
D,5.5
D,7.5
D,6.0
D,7.5
D,7.0
D,8.0
D,8.0
D,9.0
I,3.0
I,32.5
D,9.5
I,3.4000000000000004
D,8.5
D,11.0
I,24.0
D,9.5
D,11.5
D,10.5
D,12.0
G,5.2
H,10.0
G,5.6000000000000005
G,6.4
G,7.0
G,8.0
I,0.0
I,9.6
I,42.0
C,2.8000000000000003
C,9.0
C,2.8000000000000003
C,15.3
C,5.3999999999999995
C,13.299999999999999
C,11.0
C,13.799999999999999
C,18.400000000000002
C,4.800000000000001
B,1.6
H,3.2
C,26.0
B,14.4
H,3.8000000000000003
C,25.2
B,6.3
H,6.2
H,6.2
A,16.799999999999997
B,8.4
C,2.8000000000000003
I,16.5
I,20.0
A,28.8
I,21.5
B,7.8
B,15.0
D,33.0
A,10.5
D,6.6
G,9.299999999999999
G,24.8
G,3.2
G,3.4000000000000004
G,23.099999999999998
D,12.8
C,9.799999999999999
C,11.899999999999999
G,2.4
G,8.5
C,9.799999999999999
G,9.600000000000001
C,11.2
C,11.899999999999999
C,12.6
B,5.1
C,16.099999999999998
B,6.0
B,6.6
B,7.199999999999999
H,18.900000000000002
H,8.0
B,6.8999999999999995
H,6.3
B,7.5
H,4.4
A,5.6000000000000005
B,7.8
H,11.2
A,5.800000000000001
B,8.7
A,6.4
B,9.0
A,7.0
B,9.0
I,6.6
B,9.299999999999999
I,0.0
B,9.299999999999999
I,7.6000000000000005
B,10.5
I,0.0
I,4.5
I,6.6000000000000005
B,10.799999999999999
I,17.2
I,3.4000000000000004
D,21.5
D,24.5
I,10.4
A,8.4
G,11.600000000000001
D,25.0
G,11.600000000000001
C,8.4
C,9.799999999999999
C,9.0
C,16.2
H,10.200000000000001
H,14.8
C,1.4000000000000001
H,14.600000000000001
C,6.0
B,6.0
H,15.0
C,9.0
H,15.4
B,0.0
B,16.8
I,41.0
A,3.0
A,7.2
A,4.2
I,62.0
A,4.4
B,0.0
A,9.200000000000001
D,19.0
D,5.0
D,12.5
A,9.0
G,15.3
A,17.0
G,13.2
A,0.0
G,0.0
A,13.600000000000001
G,21.0
C,9.799999999999999
D,5.3999999999999995
C,10.5
G,10.0
D,0.0
D,0.0
C,11.899999999999999
H,13.600000000000001
H,12.8
C,12.6
H,32.0
C,14.0
C,9.799999999999999
C,15.399999999999999
C,9.799999999999999
C,18.2
H,10.0
C,18.2
G,9.0
C,18.2
G,16.5
C,19.599999999999998
I,29.7
C,20.299999999999997
C,21.7
C,23.099999999999998
B,3.9
C,25.2
B,4.5
C,28.0
B,4.5
C,28.7
H,34.0
B,4.8
I,8.7
C,29.4
B,6.0
I,8.4
C,29.4
B,6.3
C,30.799999999999997
B,6.6
B,6.8999999999999995
I,81.60000000000001
B,14.1
A,5.0
A,10.600000000000001
C,5.6000000000000005
C,15.0
D,15.0
D,32.0
D,32.5
B,1.4000000000000001
C,2.8000000000000003
D,33.5
G,7.0
C,0.0
G,7.0
C,3.2
G,7.6000000000000005
C,9.5
C,4.2
G,8.0
C,8.4
C,2.1
C,16.099999999999998
A,0.0
A,13.5
B,3.0
G,14.0
B,3.2
D,4.8
B,4.4
B,18.9
A,11.4
A,16.0
A,11.600000000000001
H,16.8
H,18.400000000000002
H,6.0
D,14.7
G,6.0
D,30.0
G,2.4000000000000004
G,1.0
D,9.9
G,0.9
G,5.0
I,79.0
G,12.299999999999999
I,22.0
G,4.2
G,17.1
H,0.4
H,0.0
H,3.5
H,8.399999999999999
I,8.0
C,9.799999999999999
I,46.199999999999996
C,14.0
C,9.799999999999999
C,12.6
B,6.3
B,5.7
B,6.8999999999999995
I,1.8
I,3.4000000000000004
A,4.6000000000000005
A,4.2
A,4.4
A,5.2
A,5.6000000000000005
A,6.6000000000000005
A,6.800000000000001
C,11.2
C,11.2
D,11.5
D,20.5
B,4.8
D,21.5
B,10.0
B,0.0
B,0.0
B,4.8
B,13.799999999999999
G,10.0
G,5.0
G,9.8
C,8.0
G,5.2
A,24.8
G,10.200000000000001
C,1.9000000000000001
A,2.4000000000000004
C,0.0
A,23.400000000000002
C,13.799999999999999
D,16.0
D,25.6
H,13.600000000000001
D,18.9
B,14.399999999999999
A,10.8
I,61.0
G,17.4
G,25.6
G,5.2
G,7.199999999999999
H,4.2
G,15.399999999999999
H,4.6000000000000005
G,10.0
G,10.5
G,6.0
G,0.0
D,25.6
G,4.2
G,0.0
G,0.0
G,31.0
I,21.0
H,20.4
G,3.6
G,28.0
H,0.0
H,6.3
I,8.8
H,6.6000000000000005
I,16.0
I,14.399999999999999
C,10.5
C,11.2
I,2.8000000000000003
C,11.899999999999999
I,3.0
C,11.899999999999999
I,14.4
I,7.0
C,12.6
I,3.2
C,13.299999999999999
C,11.2
I,13.600000000000001
C,14.7
C,16.099999999999998
C,16.099999999999998
C,16.799999999999997
C,17.5
C,17.5
B,5.1
C,18.9
A,4.0
C,2.6
A,5.0
B,8.7
A,6.0
A,7.800000000000001
A,7.800000000000001
B,3.2
C,0.0
A,6.6000000000000005
C,11.0
A,7.2
C,9.600000000000001
C,13.600000000000001
A,7.4
C,18.0
C,1.9000000000000001
C,11.1
A,8.0
C,11.4
A,8.6
D,23.5
A,25.2
C,0.0
A,8.6
C,10.0
C,12.0
C,0.0
C,22.0
C,0.0
B,25.8
C,17.5
C,10.4
D,35.0
C,8.1
G,11.200000000000001
C,2.8000000000000003
G,11.0
C,30.0
D,23.5
A,24.5
G,45.5
B,18.0
B,28.8
G,11.4
