crossroad,veics
12,G
117,B
112,H
44,I
85,C
10,F
115,G
43,E
20,B
28,H
34,I
65,C
14,F
16,G
6,E
29,B
4,H
87,D
56,I
86,C
104,A
73,F
76,G
24,B
0,H
8,D
32,I
1,C
90,A
116,F
51,G
79,E
9,B
96,H
68,D
21,I
48,C
106,A
46,F
99,G
118,E
62,B
45,H
49,D
70,I
91,C
18,F
17,G
117,E
31,B
36,H
84,D
64,I
98,C
50,F
100,G
10,E
67,B
7,H
6,D
80,I
20,C
29,A
13,F
53,G
85,B
19,H
12,D
92,I
101,C
22,A
109,F
27,G
8,E
65,B
81,H
115,D
75,I
37,C
66,A
86,F
89,G
46,E
106,B
55,H
118,D
40,I
2,C
102,A
3,F
87,G
9,E
98,B
93,H
104,D
72,I
63,C
62,A
48,F
60,G
31,E
43,H
90,D
14,I
73,C
58,A
42,F
23,G
49,E
16,H
10,D
116,I
24,C
52,A
78,F
68,G
67,E
22,B
44,H
99,D
57,I
18,C
84,A
39,F
59,G
66,B
25,H
29,D
50,I
13,C
85,A
20,F
112,G
101,B
17,H
46,D
111,I
106,C
12,A
114,F
6,G
102,B
79,H
100,D
108,I
38,C
115,A
8,F
28,G
58,B
34,H
27,D
45,I
109,C
65,A
21,F
95,G
2,B
61,H
81,I
3,C
99,A
49,F
104,G
22,E
18,B
47,H
60,D
86,I
74,C
88,A
63,F
4,G
42,E
13,B
53,H
52,D
93,I
39,C
98,A
75,F
90,G
78,E
103,B
70,H
48,I
66,C
5,A
57,F
0,G
114,E
115,B
89,H
28,D
16,I
110,C
101,A
111,F
29,G
25,E
38,B
83,H
65,D
20,I
102,C
41,A
45,F
96,G
58,E
23,H
76,D
8,I
32,C
94,A
82,F
26,G
61,E
68,H
30,I
2,A
81,F
36,G
100,E
59,H
17,I
21,C
27,A
93,F
19,G
103,E
74,B
64,H
88,D
63,I
49,C
77,A
106,F
52,G
47,E
110,B
80,H
42,D
91,I
75,C
18,A
16,F
7,G
28,E
94,B
95,H
78,D
53,I
35,C
13,A
56,G
115,E
32,B
40,H
5,D
54,I
71,C
38,A
55,G
83,E
25,B
72,H
101,D
24,I
57,C
113,A
43,G
82,E
116,H
114,D
89,I
111,C
60,A
62,G
76,E
61,B
108,H
85,D
23,I
45,C
1,A
100,F
65,G
94,E
21,B
8,H
96,D
68,I
81,C
17,F
44,G
49,B
104,H
41,D
106,I
107,C
74,A
28,F
88,G
47,B
30,H
19,D
59,I
93,C
110,A
53,F
42,G
83,B
63,H
2,D
95,I
16,C
32,A
35,F
78,G
57,B
26,H
82,D
37,A
54,F
79,G
85,E
52,H
112,D
66,I
25,C
73,A
71,F
5,G
60,B
91,H
77,D
90,I
61,C
109,A
89,F
34,G
24,H
7,D
102,I
107,F
70,G
93,B
117,H
18,D
29,I
84,C
96,A
23,F
101,G
119,H
4,D
104,I
17,C
21,A
15,F
64,G
62,H
38,D
26,I
53,C
49,A
51,F
80,G
97,H
56,D
12,C
3,A
76,F
114,G
11,H
113,D
35,I
99,C
47,A
59,F
41,G
112,E
45,B
69,H
55,D
71,I
54,C
83,A
87,F
40,G
4,E
106,H
1,D
52,I
27,C
19,A
95,F
2,G
119,E
105,H
13,D
107,I
89,C
39,A
90,F
77,G
96,B
9,H
43,D
117,I
60,C
57,A
84,F
72,G
97,E
17,B
88,H
74,D
62,I
23,C
7,A
6,F
18,G
15,E
53,B
31,H
110,D
0,A
12,F
116,G
11,E
19,B
67,H
32,D
59,C
56,A
85,F
38,G
51,E
54,B
5,H
37,D
95,C
75,A
29,F
113,G
69,E
119,B
41,H
73,D
100,I
90,C
55,A
118,F
108,G
87,E
89,B
22,H
109,D
28,I
111,A
26,F
92,G
6,E
81,B
66,H
3,D
9,I
93,A
52,F
1,G
45,E
23,B
58,H
39,D
65,I
96,C
16,A
10,F
74,G
105,E
97,B
33,H
44,D
88,I
19,C
17,A
99,F
110,G
13,E
7,B
2,H
15,D
84,I
85,C
53,A
112,F
32,G
118,E
11,B
103,H
51,D
12,I
54,A
117,F
37,G
59,B
77,H
75,D
5,I
29,C
119,A
46,F
73,G
81,E
0,B
102,H
79,D
26,C
89,A
62,F
109,G
33,E
69,B
100,H
87,D
41,I
68,C
36,A
9,F
8,G
10,E
56,B
38,H
6,D
99,I
97,C
23,A
65,F
3,G
7,E
95,B
115,H
49,D
101,I
52,C
34,A
88,F
30,G
44,E
105,B
113,H
118,D
76,I
11,A
4,F
39,G
46,E
90,B
1,H
111,D
2,I
117,C
43,A
27,F
15,G
33,B
74,H
80,D
77,I
62,C
59,A
13,F
51,G
85,B
110,H
10,D
70,A
5,F
98,G
55,B
32,H
64,D
38,I
0,C
95,A
41,F
63,G
29,B
37,H
40,D
9,C
79,A
44,F
91,G
49,E
36,B
73,H
16,D
113,I
56,C
90,A
101,F
21,G
26,B
28,H
46,D
27,I
65,C
77,F
24,G
34,B
109,H
54,D
18,I
104,C
75,G
68,B
99,H
116,D
1,I
88,C
85,A
14,G
80,E
43,B
3,H
92,D
74,I
13,C
29,A
87,G
70,B
94,H
90,D
60,I
55,C
49,F
6,G
64,E
62,B
76,H
63,D
110,I
5,C
56,F
111,G
40,E
79,B
45,H
91,D
44,I
36,C
26,A
113,F
16,G
65,B
39,H
32,I
41,C
72,A
82,F
106,G
43,E
81,H
24,D
37,I
101,C
18,F
66,G
104,B
98,H
29,D
112,I
34,C
1,F
54,G
116,E
13,B
21,H
14,D
73,I
77,C
68,A
80,F
102,G
79,E
27,H
8,D
109,I
70,C
92,A
50,G
60,H
3,I
49,C
63,A
42,F
57,G
82,E
117,B
7,H
96,I
113,C
62,A
64,F
93,G
101,B
44,H
45,I
91,A
78,F
17,G
9,B
43,H
39,I
2,C
24,A
34,F
53,G
72,B
75,H
81,I
18,C
65,A
40,F
89,G
8,E
25,H
50,D
19,I
1,C
104,A
37,F
23,G
49,B
79,H
82,D
56,I
13,A
73,F
100,G
117,E
92,B
111,H
68,D
98,I
14,A
114,F
28,G
91,B
112,H
21,I
38,C
108,A
109,F
99,G
42,E
2,B
61,H
80,I
101,A
116,F
76,G
9,E
18,B
16,H
85,D
34,I
52,A
3,F
27,G
78,E
24,B
47,H
65,D
75,I
50,A
45,F
60,G
14,B
57,H
4,I
72,C
49,A
39,F
59,G
114,E
96,H
104,D
111,I
30,A
81,F
90,G
25,E
38,B
83,H
0,I
37,C
2,A
98,F
29,G
61,E
93,H
101,D
55,I
92,C
21,F
86,G
85,E
108,B
117,H
100,D
16,I
73,C
18,A
75,F
48,G
50,B
19,H
42,D
116,I
91,C
22,A
111,F
20,G
80,H
78,D
36,I
24,C
58,A
8,F
115,G
47,E
119,H
28,D
54,I
109,C
88,A
70,F
68,G
83,E
34,H
52,D
57,I
74,C
5,A
16,F
84,G
30,B
4,H
114,D
3,C
106,A
85,F
12,G
25,B
97,H
99,D
93,I
110,C
38,A
92,F
7,G
22,B
17,H
2,D
64,I
14,C
66,A
54,F
65,G
119,E
31,B
0,H
27,D
40,I
45,C
41,A
44,G
100,E
61,B
55,H
60,D
8,I
39,C
77,A
57,F
104,G
28,E
58,B
53,H
18,D
117,I
81,C
102,A
118,F
101,G
47,B
116,H
88,D
70,I
98,C
113,A
10,F
42,G
97,E
83,B
89,H
5,D
108,C
94,A
46,F
78,G
22,E
106,B
9,H
86,D
21,C
99,A
14,F
112,G
31,E
67,B
11,H
13,D
75,C
1,A
93,F
52,G
66,B
36,H
38,D
17,I
111,C
27,A
117,F
96,G
118,E
119,B
64,H
48,D
92,I
50,C
100,F
19,G
58,E
102,B
40,H
41,D
90,I
30,C
60,A
28,F
114,G
10,E
74,B
69,H
77,D
53,I
16,C
86,A
15,F
80,G
67,E
97,B
105,H
113,D
89,I
25,C
47,A
51,F
34,G
46,E
110,B
22,H
49,D
14,I
61,C
87,F
4,G
11,E
103,B
23,H
20,D
9,I
85,C
83,A
50,F
0,G
13,E
98,B
31,H
118,D
29,I
54,C
17,F
2,G
94,B
33,H
115,D
106,C
119,A
6,F
55,G
69,E
45,B
8,H
10,D
66,C
48,A
90,F
18,G
60,B
58,H
84,D
72,I
57,C
53,F
88,G
105,E
21,B
67,H
46,D
91,I
102,C
74,A
89,F
5,G
15,E
11,B
59,H
76,D
24,I
93,C
37,A
13,F
38,G
103,E
85,B
70,H
12,D
50,I
63,C
110,A
9,F
116,G
94,E
86,B
68,H
7,D
23,I
97,C
73,A
106,F
41,G
51,E
81,B
104,H
96,D
35,C
109,A
29,F
36,G
33,E
69,B
52,H
1,D
65,I
117,C
3,A
77,G
45,E
54,B
2,H
19,D
59,I
71,C
39,A
63,F
64,G
87,E
105,B
103,H
55,D
17,C
98,A
40,G
49,E
57,B
72,H
74,D
101,I
90,C
75,A
23,F
8,G
6,E
93,B
88,H
37,D
53,C
20,A
113,G
81,E
33,B
94,H
110,D
106,I
89,C
21,A
65,F
70,G
76,E
5,H
15,D
68,I
13,C
11,A
35,F
1,G
91,H
73,D
100,I
107,C
115,A
71,F
43,G
20,B
38,H
51,D
63,I
9,C
84,A
59,F
95,G
45,H
109,D
28,I
29,C
85,A
49,F
79,G
17,B
24,H
87,D
104,I
32,C
54,A
82,F
74,G
90,B
41,H
3,D
108,I
99,C
12,A
101,F
72,G
53,B
77,H
44,D
52,I
23,C
57,A
107,F
37,G
89,B
113,H
112,D
2,I
60,C
111,A
76,F
110,G
115,B
106,H
64,D
88,I
65,C
7,A
15,G
13,B
100,H
39,D
30,I
59,C
34,A
99,F
91,G
29,B
1,H
6,D
35,I
49,C
96,A
73,G
82,E
32,B
63,H
75,D
5,I
27,C
19,A
51,G
44,E
117,B
28,H
54,D
38,I
86,C
93,A
56,G
115,E
23,B
81,H
80,D
71,I
101,C
17,A
52,F
109,G
65,B
95,H
4,D
45,I
20,C
90,A
87,G
112,E
7,B
74,H
116,D
41,I
53,A
27,F
24,G
64,E
59,B
108,H
82,D
107,I
48,C
89,A
88,F
3,G
34,B
37,H
40,D
66,I
13,A
86,F
106,G
117,E
49,B
110,H
43,D
77,I
0,A
5,F
100,G
101,B
30,H
111,D
113,I
29,A
20,F
39,G
96,B
115,H
79,D
1,I
32,A
44,F
6,G
80,E
9,B
73,H
8,D
99,I
23,A
45,F
92,G
4,E
19,B
109,H
91,D
81,I
52,C
36,A
112,F
63,G
116,E
66,H
90,D
27,I
34,C
55,A
42,F
14,G
40,E
3,H
29,D
95,I
70,A
78,F
28,G
7,E
117,H
85,D
86,I
88,C
22,A
41,F
108,G
0,B
99,H
56,D
74,I
5,C
65,A
77,F
26,G
9,E
39,H
32,D
37,I
45,C
59,A
114,F
75,G
8,E
36,B
27,H
24,D
110,I
96,C
49,A
118,F
62,G
55,B
100,D
102,I
19,C
58,A
64,F
30,G
70,B
73,I
84,C
43,A
10,F
54,G
85,E
22,B
25,H
92,D
109,I
101,A
48,F
111,G
42,E
61,H
65,D
3,I
16,A
80,F
66,G
97,H
63,D
117,I
68,C
79,A
113,F
90,G
78,E
58,B
47,H
14,D
20,I
0,C
72,A
46,F
99,G
114,E
43,B
83,H
13,D
76,I
36,C
94,A
4,F
98,G
118,E
26,H
28,D
39,I
41,C
91,A
34,F
21,G
22,E
79,B
7,H
101,D
44,I
104,C
106,A
1,F
29,G
100,E
119,H
16,D
60,I
55,C
56,A
81,F
57,G
10,E
31,B
102,H
99,D
18,I
12,C
24,A
116,F
50,G
25,E
67,B
75,H
42,D
48,I
77,C
92,A
95,F
93,G
58,E
103,B
9,H
78,D
80,I
2,C
63,A
37,F
17,G
61,E
72,B
62,H
114,D
26,I
113,C
14,A
73,F
53,G
13,E
94,B
76,H
118,D
34,I
70,C
84,F
89,G
97,E
68,B
22,H
10,D
112,I
1,C
99,A
109,F
32,G
43,E
91,B
111,H
49,D
75,I
38,C
3,F
23,G
46,E
104,B
58,H
50,D
81,C
117,F
65,G
79,E
106,B
44,H
9,I
95,C
12,F
101,G
31,E
25,B
60,H
116,I
39,F
16,G
67,E
45,B
11,H
62,I
40,F
42,G
47,E
56,B
69,H
111,I
72,C
18,F
27,G
103,E
2,B
98,H
46,D
64,I
37,C
52,A
8,F
78,G
28,E
61,B
105,H
84,I
91,C
68,A
70,F
115,G
94,E
24,B
21,H
54,I
73,C
50,A
26,F
86,G
83,E
38,B
43,H
4,I
109,C
88,A
85,F
102,G
49,E
97,B
80,H
90,I
3,C
104,A
75,F
76,G
119,E
92,B
57,H
27,D
96,I
106,C
5,A
100,F
44,G
11,E
95,B
79,H
12,I
25,C
108,A
13,F
20,G
69,E
47,B
34,H
115,D
8,I
56,C
2,A
9,F
60,G
105,E
14,B
31,H
52,D
98,I
61,C
30,A
28,F
59,G
45,E
83,B
112,H
86,D
19,I
117,C
38,A
62,F
114,G
50,B
67,H
68,D
70,I
39,C
66,A
49,F
7,G
119,B
93,H
88,D
0,I
74,C
27,A
15,F
80,G
11,B
116,H
104,D
21,I
24,C
95,A
51,F
34,G
81,B
64,H
5,D
36,I
18,C
115,A
87,F
69,B
103,H
2,D
29,I
26,C
41,A
111,F
108,B
94,H
20,D
55,I
97,C
77,A
6,F
52,G
105,B
4,H
38,D
57,I
85,C
47,A
106,F
112,G
30,B
96,H
60,D
40,I
63,C
113,A
54,F
48,G
66,B
8,H
7,D
93,I
92,C
83,A
82,F
68,G
81,E
74,B
19,H
65,I
75,C
86,A
90,F
88,G
15,E
18,B
33,H
101,I
13,C
119,A
56,F
104,G
51,E
115,B
70,H
9,C
11,A
98,F
5,G
87,E
26,B
17,H
41,D
14,C
20,A
21,F
43,G
85,B
0,H
77,D
106,I
62,C
1,A
29,F
116,G
6,E
86,B
53,H
113,D
50,C
102,A
57,F
64,G
33,E
45,H
108,C
60,A
63,F
4,G
82,E
117,B
89,H
76,D
30,C
7,A
93,F
2,G
115,E
13,B
32,H
48,D
49,C
74,A
92,F
96,G
20,B
36,H
15,D
72,I
110,C
18,A
65,F
38,G
62,B
55,H
44,D
91,I
111,C
37,A
14,F
41,G
33,B
23,H
51,D
17,I
66,C
26,A
101,F
8,G
102,B
16,H
87,D
56,I
54,C
73,A
50,F
77,G
117,E
81,H
43,D
53,I
90,C
22,A
79,G
49,B
59,H
6,D
45,I
98,C
109,A
19,G
76,E
60,B
115,H
1,D
100,I
21,C
85,A
70,G
44,E
110,B
52,H
64,D
89,I
29,C
13,A
118,F
113,G
7,B
68,H
74,D
63,I
57,C
58,A
10,F
15,G
54,B
88,H
18,D
92,I
99,C
48,A
17,F
51,G
90,B
40,H
80,D
32,I
86,C
3,A
53,F
87,G
22,B
104,H
37,D
28,I
93,C
62,A
45,F
6,G
9,B
5,H
82,D
14,I
20,C
49,A
89,F
0,G
118,E
98,B
106,H
73,D
23,I
102,C
43,A
76,F
84,G
7,E
58,B
2,H
96,D
16,I
27,C
110,A
99,F
1,G
10,E
21,B
72,H
109,D
81,I
60,C
54,A
44,F
74,G
64,E
29,B
91,H
79,D
24,I
65,C
39,A
86,F
12,G
22,E
57,B
100,H
112,D
50,I
35,C
34,A
23,F
18,G
80,E
43,B
38,H
116,D
59,I
101,C
90,A
20,F
37,G
9,E
93,B
63,H
118,D
52,I
71,C
98,A
27,F
36,G
117,H
3,D
68,I
17,C
75,A
42,F
73,G
58,E
41,H
110,D
99,I
107,C
111,A
78,F
55,G
65,B
77,H
10,D
44,I
53,C
96,A
16,F
40,G
43,E
34,B
113,H
54,D
86,I
45,C
21,A
64,F
106,G
101,B
7,H
4,D
88,I
89,C
29,A
35,F
95,G
112,E
22,H
8,D
20,I
23,C
94,A
81,F
72,G
116,E
1,H
19,D
108,I
32,C
57,A
71,F
109,G
25,H
39,D
104,I
93,A
114,F
3,G
17,B
28,H
85,D
30,I
16,C
65,A
80,F
26,G
42,E
96,B
74,H
90,D
5,I
34,C
79,A
107,F
110,G
78,E
94,B
9,H
13,D
2,I
70,A
59,F
115,G
4,E
53,B
58,H
84,D
38,I
101,A
46,F
91,G
8,E
89,B
37,H
75,D
27,I
19,A
52,F
56,G
114,E
23,B
24,H
49,D
35,I
81,C
112,F
54,G
85,E
31,B
99,H
111,D
117,I
116,F
100,G
94,E
67,B
73,H
12,D
66,I
88,F
62,G
25,E
79,B
44,H
55,D
71,I
59,C
17,A
4,F
92,G
46,E
103,B
61,H
42,D
41,I
48,C
53,A
34,F
39,G
13,E
32,B
97,H
78,D
80,I
96,C
89,A
8,F
14,G
49,E
70,B
47,H
115,D
77,I
84,A
5,F
50,G
31,E
45,B
83,H
29,D
107,I
23,A
85,F
7,G
67,E
59,B
95,H
114,D
76,I
52,C
0,A
117,F
63,G
79,E
19,B
119,H
46,D
113,I
36,A
86,G
61,E
11,H
91,D
102,I
12,A
13,F
90,G
103,E
25,B
69,H
56,D
116,I
88,C
16,A
41,F
28,G
97,E
105,H
100,D
60,I
5,C
32,A
49,F
75,G
45,E
108,H
92,D
34,I
70,C
59,A
48,F
111,G
47,E
30,H
14,D
1,I
19,C
55,A
77,F
42,G
83,E
43,H
65,D
64,I
85,C
106,A
113,F
78,G
119,E
0,B
94,H
50,D
74,I
117,C
115,A
29,G
11,E
61,B
31,H
101,D
8,I
13,C
70,F
98,G
69,E
36,B
27,H
7,D
18,I
68,C
91,A
1,F
114,G
105,E
81,B
67,H
63,D
9,I
25,C
56,A
24,G
100,E
55,B
66,H
16,D
54,I
41,C
21,G
97,B
80,H
86,D
37,I
49,C
92,A
99,G
106,B
76,H
40,D
112,I
77,C
14,A
65,G
85,B
102,H
32,D
48,I
113,C
72,A
18,F
20,G
47,B
116,H
28,D
70,I
0,C
50,A
15,F
101,G
81,E
115,B
60,H
24,D
4,I
61,C
7,A
82,F
44,G
13,B
34,H
73,I
104,C
63,A
51,F
57,G
68,B
79,H
99,D
95,I
36,C
86,A
9,F
16,G
40,E
83,B
103,H
55,C
87,F
108,G
28,E
91,B
64,H
20,D
1,C
85,A
6,F
30,G
115,E
56,B
8,H
90,I
97,C
22,A
118,F
93,G
92,B
112,H
2,C
24,A
54,F
17,G
14,B
70,H
18,C
47,A
100,F
53,G
15,E
49,B
109,H
106,C
99,A
40,F
89,G
82,E
119,B
3,H
96,I
38,C
13,A
37,F
27,G
51,E
72,B
45,H
19,I
9,C
58,A
10,F
66,G
87,E
104,B
26,H
91,C
20,A
73,F
80,G
6,E
50,B
110,H
84,C
68,A
28,F
76,G
118,E
2,B
81,H
56,C
83,A
106,F
102,G
7,B
62,H
54,C
52,A
95,F
116,G
18,B
39,H
27,D
109,I
92,C
49,A
23,G
10,E
86,B
4,H
15,D
3,I
12,C
88,A
90,F
60,G
22,B
96,H
45,I
14,C
119,A
34,G
24,B
75,H
82,D
29,I
37,C
5,A
64,G
38,B
33,H
51,D
26,I
73,C
104,A
84,F
8,G
7,E
58,B
111,H
87,D
106,I
72,C
2,A
109,F
112,G
11,B
98,H
68,D
110,I
63,C
18,A
56,F
70,G
20,B
21,H
44,D
65,I
74,C
27,A
3,F
32,G
22,E
69,B
57,H
6,D
81,I
95,C
92,F
15,G
33,E
117,B
16,H
52,D
101,I
50,C
41,A
12,F
4,G
58,E
105,B
19,H
88,D
62,I
99,C
77,A
14,F
51,G
54,B
115,H
5,D
39,I
86,C
113,A
45,F
43,G
9,B
93,H
104,D
0,I
90,C
38,A
29,F
79,G
44,E
106,H
118,D
84,I
24,C
11,A
26,F
87,G
33,B
17,H
85,D
75,I
109,C
1,A
65,F
68,G
117,E
74,B
7,H
60,D
36,I
20,C
81,F
6,G
95,B
53,H
2,D
56,I
3,C
54,A
101,F
96,G
90,B
22,H
18,D
55,I
62,F
52,G
9,E
89,H
13,D
100,I
45,C
108,A
63,F
88,G
58,H
41,D
111,I
29,C
30,A
50,F
5,G
85,E
23,H
77,D
98,I
26,C
94,A
99,F
19,G
0,H
80,D
21,I
65,C
66,A
46,F
48,G
36,H
113,D
57,I
81,C
102,A
39,F
104,G
117,H
38,D
92,I
101,C
74,A
86,F
106,G
13,E
29,B
32,H
76,D
16,I
62,C
95,A
42,F
2,G
68,H
64,D
93,I
60,A
78,F
115,G
108,B
52,H
49,D
17,I
27,C
90,A
44,F
18,G
46,E
26,B
88,H
43,D
53,I
34,A
75,F
41,G
30,B
25,H
116,D
89,I
39,C
111,F
0,G
80,E
65,B
61,H
8,D
23,I
110,C
29,A
85,F
77,G
101,B
55,H
79,D
117,I
70,A
98,F
59,G
94,B
5,H
112,D
12,I
21,F
7,G
76,E
66,B
9,H
96,D
14,I
43,A
57,F
36,G
42,E
102,B
104,H
19,D
32,I
75,C
37,A
20,F
113,G
78,E
62,B
100,H
48,D
68,I
111,C
26,A
16,F
55,G
64,E
60,B
97,H
1,D
52,I
108,C
73,A
93,F
38,G
25,E
45,B
2,H
54,D
40,I
85,C
65,A
17,F
49,E
31,B
41,H
115,D
88,I
30,C
109,A
53,F
116,E
67,B
77,H
7,D
28,I
98,C
79,A
89,F
8,E
34,B
59,H
10,D
5,I
66,C
101,A
13,F
95,G
94,E
103,B
113,H
74,D
91,I
21,C
3,A
80,F
1,G
61,E
110,B
90,D
9,I
57,C
96,A
23,F
84,G
97,E
70,B
47,H
29,D
63,I
102,C
19,A
117,F
100,G
45,E
85,B
83,H
46,D
50,I
16,C
48,A
76,F
54,G
31,E
25,B
38,H
37,D
104,I
35,C
115,A
64,F
56,G
112,E
43,B
95,H
73,D
2,I
71,C
7,A
52,F
67,E
81,B
40,H
65,D
41,I
60,C
62,A
49,F
103,E
79,B
28,H
109,D
77,I
93,C
110,A
88,F
74,G
61,B
94,H
101,D
99,I
107,C
39,A
116,F
90,G
98,B
91,H
55,D
59,I
34,C
106,A
5,F
29,G
47,E
96,B
45,H
84,D
86,I
17,C
85,A
27,F
43,E
19,B
31,H
42,D
113,I
70,C
75,A
35,F
37,G
81,E
115,B
119,H
3,D
38,I
53,C
111,A
71,F
73,G
83,E
21,B
67,H
110,D
72,I
89,C
9,F
65,G
79,E
7,B
11,H
100,D
44,I
13,C
98,A
107,F
40,G
97,B
1,H
39,D
95,I
25,C
55,A
114,F
28,G
57,B
103,H
75,D
20,I
23,C
82,F
26,G
119,E
93,B
63,H
78,D
80,I
61,C
0,A
118,F
109,G
115,E
47,B
43,H
4,D
116,I
117,C
36,A
41,F
101,G
106,B
74,H
56,D
45,I
52,C
22,A
34,F
92,G
11,E
17,B
81,H
111,D
27,I
96,C
84,A
15,F
42,G
114,E
83,B
99,H
28,D
35,I
49,C
58,A
51,F
3,G
100,E
55,B
79,H
18,I
32,C
21,A
77,F
110,G
82,E
53,B
37,H
71,I
19,C
16,A
8,F
12,G
7,E
119,B
72,H
24,I
88,C
57,A
87,F
39,G
118,E
0,B
69,H
108,I
97,C
59,F
91,G
4,E
89,B
73,H
114,D
1,I
68,C
93,A
113,F
75,G
28,E
36,B
26,H
85,D
74,I
5,C
47,A
95,F
14,G
13,B
44,H
82,D
54,I
106,C
17,A
112,F
78,G
15,E
22,B
115,H
16,D
107,I
9,C
56,A
100,F
50,G
51,E
23,B
105,H
118,D
30,I
55,C
83,A
45,F
111,G
69,E
11,B
80,H
92,D
34,I
41,C
53,A
4,F
62,G
87,E
58,B
109,H
40,D
81,I
48,C
119,A
18,F
114,G
85,E
49,B
116,H
12,D
66,I
104,C
89,A
70,F
63,G
32,B
3,H
91,D
90,I
77,C
13,A
1,F
86,G
22,E
117,B
7,H
14,D
102,I
0,C
23,A
106,F
16,G
105,E
68,B
110,H
50,D
8,I
2,C
54,F
43,G
58,E
69,B
27,H
15,D
37,I
59,C
11,A
6,F
99,G
40,E
56,B
24,H
76,I
113,C
28,F
98,G
108,H
51,D
73,I
95,C
92,A
81,F
20,G
39,H
63,D
26,I
45,C
49,A
85,F
72,G
117,E
104,B
30,H
87,D
70,I
18,C
12,A
10,F
79,G
105,B
34,H
86,D
29,I
1,C
94,A
90,F
115,G
6,E
2,B
75,H
43,D
109,I
36,C
91,A
46,F
44,G
59,B
66,H
99,D
106,I
54,C
32,A
48,F
15,G
95,B
111,H
20,D
3,I
38,C
14,A
37,F
80,G
9,B
62,H
110,I
81,C
68,A
40,F
51,G
10,E
92,B
22,H
79,D
39,I
56,C
50,A
73,F
116,G
94,B
102,H
6,D
64,I
85,C
63,A
26,F
27,G
46,E
18,B
58,H
115,D
60,I
84,C
104,A
24,G
91,B
8,H
32,D
96,I
90,C
2,A
29,F
21,G
54,B
33,H
13,D
75,I
86,A
7,G
9,E
14,B
76,H
10,D
19,I
52,A
109,F
87,G
38,B
16,H
112,I
43,A
3,F
57,G
94,E
85,B
70,H
46,D
48,I
37,C
59,A
39,F
6,G
45,B
106,H
27,D
100,I
92,C
99,A
56,F
108,G
33,E
50,B
117,H
68,D
4,I
73,C
95,A
84,F
93,G
13,E
90,B
64,H
104,D
111,I
91,C
88,A
75,F
30,G
86,B
98,H
49,D
55,I
26,C
18,A
34,G
43,B
9,H
2,D
65,I
29,C
20,A
17,G
45,E
21,H
24,D
62,I
109,C
5,A
66,G
33,B
60,H
7,D
28,I
14,C
54,A
111,F
53,G
96,H
44,D
16,I
3,C
41,A
13,F
102,G
81,B
57,H
52,D
117,I
50,C
77,A
92,F
32,G
49,E
26,B
25,H
56,I
74,C
38,A
65,F
68,G
43,E
31,B
94,H
88,D
0,I
39,C
113,A
62,F
8,G
67,B
19,H
18,D
40,I
75,C
79,A
14,F
89,G
103,B
93,H
98,I
111,C
115,A
16,F
76,G
44,E
20,B
17,H
5,D
9,I
86,C
27,A
50,F
104,G
81,E
29,B
112,H
80,D
21,I
13,C
85,A
117,F
70,G
61,H
54,D
84,I
12,C
24,A
42,F
106,G
31,E
79,B
100,H
41,D
36,I
65,C
90,A
49,F
2,G
67,E
115,B
53,H
77,D
92,I
63,C
26,A
78,F
52,G
25,E
74,B
4,H
116,D
57,I
62,C
7,A
114,F
88,G
103,E
45,H
38,D
14,I
20,C
29,A
98,F
23,G
13,B
32,H
113,D
93,I
110,C
72,A
82,F
64,G
79,E
24,B
97,H
90,D
101,I
16,C
1,A
86,F
60,G
61,E
65,B
55,H
50,I
117,C
12,F
18,G
80,E
62,B
47,H
17,I
49,C
9,F
96,G
42,E
7,B
68,H
53,I
99,C
63,F
19,G
78,E
110,B
83,H
29,D
45,I
98,C
21,F
112,G
114,E
25,B
89,H
1,D
91,I
24,C
74,A
57,F
100,G
115,E
104,H
32,I
37,A
20,F
5,G
82,E
72,B
43,H
8,D
86,I
13,A
93,F
54,G
116,E
61,B
81,H
64,D
73,A
101,F
41,G
97,E
49,B
31,H
9,C
65,A
44,F
77,G
47,E
98,B
67,H
60,D
12,I
27,C
108,A
17,F
38,G
7,E
103,H
42,D
68,I
109,A
118,F
48,G
83,E
2,H
78,D
63,I
30,A
99,F
113,G
28,H
85,D
89,I
25,C
3,A
53,F
90,G
8,E
119,H
74,D
20,I
21,C
34,A
80,F
4,G
97,B
0,H
37,D
104,I
57,C
66,A
45,F
56,G
64,E
40,H
73,D
44,I
72,C
62,A
116,F
29,G
118,E
79,H
65,D
81,I
93,C
102,A
15,F
59,G
47,B
52,H
96,D
99,I
101,C
22,A
10,F
55,G
85,E
108,B
88,H
19,D
2,I
61,C
110,A
46,F
1,G
119,E
83,B
11,H
100,D
17,C
58,A
51,F
42,G
30,B
69,H
48,D
24,I
53,C
70,A
87,F
78,G
21,B
36,H
114,D
97,C
49,A
8,F
74,G
34,B
105,H
82,D
80,I
32,C
106,A
89,F
84,G
57,B
91,H
56,D
18,I
45,C
94,A
64,F
92,G
66,B
115,H
118,D
116,I
98,A
27,F
37,G
15,E
117,B
63,H
76,D
52,I
47,A
81,F
14,G
10,E
93,B
44,H
13,D
88,I
108,C
60,A
6,F
50,G
46,E
102,B
99,H
109,D
54,I
35,C
39,A
85,F
28,G
11,E
101,B
23,H
112,D
8,I
30,C
83,A
18,F
43,G
69,E
22,B
33,H
3,D
71,C
21,A
0,G
51,E
58,B
5,H
55,D
27,I
